date,engine,device,visits,conversions,revenue,cost,conversion_rate,EPV,CPV,profit_per_visit,roas
2026-05-05,Organic,desktop,135,63,1336.1065,147.4199,0.4667,9.8971,1.092,8.8051,9.063
2026-05-05,Organic,mobile,250,103,2699.4167,284.8684,0.412,10.7977,1.1395,9.6582,9.476
2026-05-05,Organic,tablet,42,22,967.2125,36.4949,0.5238,23.0289,0.8689,22.16,26.503
2026-05-05,Social,desktop,71,18,310.8972,262.3478,0.2535,4.3788,3.695,0.6838,1.185
2026-05-05,Social,mobile,120,33,616.7614,464.5137,0.275,5.1397,3.8709,1.2688,1.328
2026-05-05,Social,tablet,17,4,100.2931,82.7283,0.2353,5.8996,4.8664,1.0332,1.212
2026-05-06,Bing,desktop,122,43,912.6849,593.1777,0.3525,7.481,4.8621,2.6189,1.539
2026-05-06,Bing,mobile,212,77,1965.2736,1207.145,0.3632,9.2702,5.6941,3.5761,1.628
2026-05-06,Bing,tablet,32,12,234.289,214.98839999999998,0.375,7.3215,6.7184,0.6031,1.09
2026-05-06,Google,desktop,327,143,3447.4043,2370.8395,0.4373,10.5425,7.2503,3.2922,1.454
2026-05-06,Google,mobile,569,248,5354.9581,3770.5201,0.4359,9.4112,6.6266,2.7846,1.42
2026-05-06,Google,tablet,71,31,610.239,467.6301,0.4366,8.5949,6.5863,2.0086,1.305
2026-05-06,Organic,desktop,152,82,1742.2875999999999,162.9254,0.5395,11.4624,1.0719,10.3905,10.694
2026-05-06,Organic,mobile,275,111,2685.2927,342.1346,0.4036,9.7647,1.2441,8.5206,7.849
2026-05-06,Organic,tablet,39,21,494.4421,40.416,0.5385,12.678,1.0363,11.6417,12.234
2026-05-06,Social,desktop,65,26,620.085,276.8626,0.4,9.5398,4.2594,5.2804,2.24
2026-05-06,Social,mobile,125,35,566.9095,471.6156,0.28,4.5353,3.7729,0.7624,1.202
2026-05-06,Social,tablet,17,4,34.2263,55.1877,0.2353,2.0133,3.2463,-1.233,0.62
2026-05-07,Bing,desktop,121,41,2948.0523,579.1861,0.3388,24.3641,4.7867,19.5774,5.09
2026-05-07,Bing,mobile,217,76,1564.8222,976.6149,0.3502,7.2112,4.5005,2.7107,1.602
2026-05-07,Bing,tablet,28,10,355.3793,176.6923,0.3571,12.6921,6.3104,6.3817,2.011
2026-05-07,Google,desktop,340,164,3917.4222,1973.2546,0.4824,11.5218,5.8037,5.7181,1.985
2026-05-07,Google,mobile,588,266,5733.9841,3632.03,0.4524,9.7517,6.1769,3.5748,1.579
2026-05-07,Google,tablet,70,33,575.6667,436.6482,0.4714,8.2238,6.2378,1.986,1.318
2026-05-07,Organic,desktop,150,65,1902.9876,164.5717,0.4333,12.6866,1.0971,11.5895,11.563
2026-05-07,Organic,mobile,260,105,1727.1606,246.65879999999999,0.4038,6.6429,0.9487,5.6942,7.002
2026-05-07,Organic,tablet,29,12,261.1949,29.8617,0.4138,9.0067,1.0297,7.977,8.747
2026-05-07,Social,desktop,64,20,267.8341,231.0882,0.3125,4.1849,3.6108,0.5741,1.159
2026-05-07,Social,mobile,121,46,1389.6713,526.5555,0.3802,11.4849,4.3517,7.1332,2.639
2026-05-07,Social,tablet,10,2,4.2731,67.75880000000001,0.2,0.4273,6.7759,-6.3486,0.063
2026-05-08,Bing,desktop,102,31,466.0743,477.445,0.3039,4.5694,4.6808,-0.1114,0.976
2026-05-08,Bing,mobile,211,79,992.4884999999999,1016.3432,0.3744,4.7037,4.8168,-0.1131,0.977
2026-05-08,Bing,tablet,29,8,144.3776,142.5098,0.2759,4.9785,4.9141,0.0644,1.013
2026-05-08,Google,desktop,349,146,5001.259,2214.8019,0.4183,14.3303,6.3461,7.9842,2.258
2026-05-08,Google,mobile,574,244,4320.9312,3757.0755,0.4251,7.5278,6.5454,0.9824,1.15
2026-05-08,Google,tablet,90,50,1063.7099,592.9046,0.5556,11.819,6.5878,5.2312,1.794
2026-05-08,Organic,desktop,148,62,895.0028,130.8925,0.4189,6.0473,0.8844,5.1629,6.838
2026-05-08,Organic,mobile,257,95,2057.2224,293.7871,0.3696,8.0048,1.1431,6.8617,7.002
2026-05-08,Organic,tablet,26,12,162.8456,18.6131,0.4615,6.2633,0.7159,5.5474,8.749
2026-05-08,Social,desktop,56,17,514.2491,222.09120000000001,0.3036,9.183,3.9659,5.2171,2.315
2026-05-08,Social,mobile,119,34,1017.3726,396.7571,0.2857,8.5493,3.3341,5.2152,2.564
2026-05-08,Social,tablet,14,2,108.0666,57.2038,0.1429,7.719,4.086,3.633,1.889
2026-05-09,Bing,desktop,121,45,585.4579,275.0503,0.3719,4.8385,2.2731,2.5654,2.129
2026-05-09,Bing,mobile,212,59,481.4402,572.2671,0.2783,2.2709,2.6994,-0.4285,0.841
2026-05-09,Bing,tablet,23,9,47.5632,42.1669,0.3913,2.068,1.8333,0.2347,1.128
2026-05-09,Google,desktop,352,172,2041.1929,1246.3387,0.4886,5.7988,3.5407,2.2581,1.638
2026-05-09,Google,mobile,561,245,2073.6656,1945.4971,0.4367,3.6964,3.4679,0.2285,1.066
2026-05-09,Google,tablet,87,39,350.4397,241.36690000000002,0.4483,4.028,2.7743,1.2537,1.452
2026-05-09,Organic,desktop,141,60,557.9626,61.9801,0.4255,3.9572,0.4396,3.5176,9.002
2026-05-09,Organic,mobile,253,108,1311.2903,144.5547,0.4269,5.183,0.5714,4.6116,9.071
2026-05-09,Organic,tablet,36,16,175.3346,18.618199999999998,0.4444,4.8704,0.5172,4.3532,9.417
2026-05-09,Social,desktop,59,16,274.727,123.1661,0.2712,4.6564,2.0876,2.5688,2.231
2026-05-09,Social,mobile,114,31,183.068,191.345,0.2719,1.6059,1.6785,-0.0726,0.957
2026-05-09,Social,tablet,14,5,66.34649999999999,36.7953,0.3571,4.739,2.6282,2.1108,1.803
2026-05-10,Bing,desktop,111,45,821.1274999999999,304.26619999999997,0.4054,7.3975,2.7411,4.6564,2.699
2026-05-10,Bing,mobile,211,74,872.7914,509.7067,0.3507,4.1365,2.4157,1.7208,1.712
2026-05-10,Bing,tablet,37,15,123.4923,91.9255,0.4054,3.3376,2.4845,0.8531,1.343
2026-05-10,Google,desktop,332,170,2478.2021,996.955,0.512,7.4645,3.0029,4.4616,2.486
2026-05-10,Google,mobile,584,245,2414.7407,1757.742,0.4195,4.1348,3.0098,1.125,1.374
2026-05-10,Google,tablet,86,42,376.9346,279.8085,0.4884,4.383,3.2536,1.1294,1.347
2026-05-10,Organic,desktop,156,74,545.0015999999999,73.8416,0.4744,3.4936,0.4733,3.0203,7.381
2026-05-10,Organic,mobile,226,108,975.8382,108.9268,0.4779,4.3179,0.482,3.8359,8.959
2026-05-10,Organic,tablet,46,13,233.38469999999998,25.4737,0.2826,5.0736,0.5538,4.5198,9.162
2026-05-10,Social,desktop,71,16,244.1478,158.8259,0.2254,3.4387,2.237,1.2017,1.537
2026-05-10,Social,mobile,97,33,346.9416,185.6623,0.3402,3.5767,1.914,1.6627,1.869
2026-05-10,Social,tablet,25,7,72.084,63.8063,0.28,2.8834,2.5523,0.3311,1.13
2026-05-11,Bing,desktop,105,41,1127.2579,653.281,0.3905,10.7358,6.2217,4.5141,1.726
2026-05-11,Bing,mobile,227,81,1421.5565,1098.8416,0.3568,6.2624,4.8407,1.4217,1.294
2026-05-11,Bing,tablet,28,7,72.60849999999999,112.752,0.25,2.5932,4.0269,-1.4337,0.644
2026-05-11,Google,desktop,324,158,3796.6659,2056.7261,0.4877,11.7181,6.3479,5.3702,1.846
2026-05-11,Google,mobile,552,241,5558.9155,3634.6402,0.4366,10.0705,6.5845,3.486,1.529
2026-05-11,Google,tablet,75,35,659.2677,512.051,0.4667,8.7902,6.8273,1.9629,1.288
2026-05-11,Organic,desktop,160,62,1502.2944,184.5618,0.3875,9.3893,1.1535,8.2358,8.14
2026-05-11,Organic,mobile,256,109,3291.6249,283.8573,0.4258,12.8579,1.1088,11.7491,11.596
2026-05-11,Organic,tablet,31,10,132.2413,38.3635,0.3226,4.2658,1.2375,3.0283,3.447
2026-05-11,Social,desktop,75,22,319.3003,296.247,0.2933,4.2573,3.95,0.3073,1.078
2026-05-11,Social,mobile,121,26,469.9941,466.5472,0.2149,3.8842,3.8558,0.0284,1.007
2026-05-11,Social,tablet,25,4,25.9618,103.5533,0.16,1.0385,4.1421,-3.1036,0.251
2026-05-12,Bing,desktop,128,39,833.5983,631.1952,0.3047,6.5125,4.9312,1.5813,1.321
2026-05-12,Bing,mobile,236,86,1485.8161,1176.2654,0.3644,6.2958,4.9842,1.3116,1.263
2026-05-12,Bing,tablet,20,10,197.72639999999998,94.0676,0.5,9.8863,4.7034,5.1829,2.102
2026-05-12,Google,desktop,341,139,3135.5609,2149.6873,0.4076,9.1952,6.3041,2.8911,1.459
2026-05-12,Google,mobile,596,269,6082.8842,3772.2968,0.4513,10.2062,6.3294,3.8768,1.613
2026-05-12,Google,tablet,58,19,483.8144,403.3768,0.3276,8.3416,6.9548,1.3868,1.199
2026-05-12,Organic,desktop,162,61,1389.1394,189.4554,0.3765,8.5749,1.1695,7.4054,7.332
2026-05-12,Organic,mobile,250,99,1914.4302,281.4027,0.396,7.6577,1.1256,6.5321,6.803
2026-05-12,Organic,tablet,36,20,369.0623,37.5958,0.5556,10.2517,1.0443,9.2074,9.817
2026-05-12,Social,desktop,73,12,267.2982,308.7686,0.1644,3.6616,4.2297,-0.5681,0.866
2026-05-12,Social,mobile,122,30,584.0772,459.572,0.2459,4.7875,3.767,1.0205,1.271
2026-05-12,Social,tablet,22,10,71.5842,74.8905,0.4545,3.2538,3.4041,-0.1503,0.956
2026-05-13,Bing,desktop,119,38,1118.0385999999999,579.3554,0.3193,9.3953,4.8685,4.5268,1.93
2026-05-13,Bing,mobile,212,65,1421.0212,1100.7317,0.3066,6.7029,5.1921,1.5108,1.291
2026-05-13,Bing,tablet,27,10,212.78680000000003,141.3163,0.3704,7.881,5.2339,2.6471,1.506
2026-05-13,Google,desktop,357,157,3477.2672,2346.6473,0.4398,9.7402,6.5732,3.167,1.482
2026-05-13,Google,mobile,563,248,5680.6726,3699.1792,0.4405,10.09,6.5705,3.5195,1.536
2026-05-13,Google,tablet,78,35,785.0024,502.3597,0.4487,10.0641,6.4405,3.6236,1.563
2026-05-13,Organic,desktop,133,59,1224.1624,141.8348,0.4436,9.2042,1.0664,8.1378,8.631
2026-05-13,Organic,mobile,275,103,1950.0908,275.6213,0.3745,7.0912,1.0023,6.0889,7.075
2026-05-13,Organic,tablet,37,15,298.24129999999997,43.021,0.4054,8.0606,1.1627,6.8979,6.932
2026-05-13,Social,desktop,75,31,874.4839,248.2607,0.4133,11.6598,3.3101,8.3497,3.522
2026-05-13,Social,mobile,104,37,909.0712,356.7281,0.3558,8.7411,3.4301,5.311,2.548
2026-05-13,Social,tablet,19,3,8.087499999999999,60.2796,0.1579,0.4257,3.1726,-2.7469,0.134
2026-05-14,Bing,desktop,105,34,975.039,421.9644,0.3238,9.2861,4.0187,5.2674,2.311
2026-05-14,Bing,mobile,193,53,916.0303,892.6805,0.2746,4.7463,4.6253,0.121,1.026
2026-05-14,Bing,tablet,30,8,140.83859999999999,149.6868,0.2667,4.6946,4.9896,-0.295,0.941
2026-05-14,Google,desktop,335,162,3318.7076,2142.2603,0.4836,9.9066,6.3948,3.5118,1.549
2026-05-14,Google,mobile,539,233,5459.8021,3737.0972,0.4323,10.1295,6.9334,3.1961,1.461
2026-05-14,Google,tablet,78,29,693.6295,460.6894,0.3718,8.8927,5.9063,2.9864,1.506
2026-05-14,Organic,desktop,150,68,1458.5063,168.1733,0.4533,9.7234,1.1212,8.6022,8.673
2026-05-14,Organic,mobile,248,97,1995.055,282.1443,0.3911,8.0446,1.1377,6.9069,7.071
2026-05-14,Organic,tablet,36,19,315.0616,35.3247,0.5278,8.7517,0.9812,7.7705,8.919
2026-05-14,Social,desktop,68,17,422.5097,242.6009,0.25,6.2134,3.5677,2.6457,1.742
2026-05-14,Social,mobile,106,37,720.8924,396.3058,0.3491,6.8009,3.7387,3.0622,1.819
2026-05-14,Social,tablet,19,4,7.1344,44.474199999999996,0.2105,0.3755,2.3407,-1.9652,0.16
2026-05-15,Bing,desktop,120,41,1124.0986,634.1348,0.3417,9.3675,5.2845,4.083,1.773
2026-05-15,Bing,mobile,199,68,1235.5761,897.9336000000001,0.3417,6.2089,4.5122,1.6967,1.376
2026-05-15,Bing,tablet,21,7,169.6554,103.82159999999999,0.3333,8.0788,4.9439,3.1349,1.634
2026-05-15,Google,desktop,327,136,3292.4285,2073.7622,0.4159,10.0686,6.3418,3.7268,1.588
2026-05-15,Google,mobile,579,264,5607.5434,3942.5223,0.456,9.6849,6.8092,2.8757,1.422
2026-05-15,Google,tablet,71,30,521.0667,352.613,0.4225,7.339,4.9664,2.3726,1.478
2026-05-15,Organic,desktop,130,63,1456.4373,122.2676,0.4846,11.2034,0.9405,10.2629,11.912
2026-05-15,Organic,mobile,260,103,1999.6452,278.8667,0.3962,7.6909,1.0726,6.6183,7.171
2026-05-15,Organic,tablet,38,19,401.7016,34.1547,0.5,10.5711,0.8988,9.6723,11.761
2026-05-15,Social,desktop,62,18,487.2483,235.7899,0.2903,7.8588,3.8031,4.0557,2.066
2026-05-15,Social,mobile,111,38,386.8247,387.084,0.3423,3.4849,3.4872,-0.0023,0.999
2026-05-15,Social,tablet,15,6,311.8427,61.2267,0.4,20.7895,4.0818,16.7077,5.093
2026-05-16,Bing,desktop,127,55,401.8854,338.5527,0.4331,3.1645,2.6658,0.4987,1.187
2026-05-16,Bing,mobile,189,58,890.0638,445.9636,0.3069,4.7093,2.3596,2.3497,1.996
2026-05-16,Bing,tablet,38,11,91.0439,88.26689999999999,0.2895,2.3959,2.3228,0.0731,1.031
2026-05-16,Google,desktop,285,110,1045.0229,910.0588,0.386,3.6667,3.1932,0.4735,1.148
2026-05-16,Google,mobile,587,246,2721.3784,2016.0442,0.4191,4.6361,3.4345,1.2016,1.35
2026-05-16,Google,tablet,68,32,180.6808,164.8973,0.4706,2.6571,2.425,0.2321,1.096
2026-05-16,Organic,desktop,154,70,1430.9977999999999,97.5983,0.4545,9.2922,0.6338,8.6584,14.662
2026-05-16,Organic,mobile,256,100,1328.8116,136.5243,0.3906,5.1907,0.5333,4.6574,9.733
2026-05-16,Organic,tablet,35,15,125.3588,17.776300000000003,0.4286,3.5817,0.5079,3.0738,7.052
2026-05-16,Social,desktop,71,23,457.7296,153.903,0.3239,6.4469,2.1676,4.2793,2.974
2026-05-16,Social,mobile,124,41,358.8686,248.1024,0.3306,2.8941,2.0008,0.8933,1.446
2026-05-16,Social,tablet,24,5,62.705400000000004,43.3007,0.2083,2.6127,1.8042,0.8085,1.448
2026-05-17,Bing,desktop,113,42,263.8446,231.9181,0.3717,2.3349,2.0524,0.2825,1.138
2026-05-17,Bing,mobile,214,81,903.3109000000001,434.5429,0.3785,4.2211,2.0306,2.1905,2.079
2026-05-17,Bing,tablet,40,13,76.4896,55.1057,0.325,1.9122,1.3776,0.5346,1.388
2026-05-17,Google,desktop,315,143,1291.3265999999999,949.2342,0.454,4.0994,3.0134,1.086,1.36
2026-05-17,Google,mobile,558,248,2384.1551,1737.367,0.4444,4.2727,3.1136,1.1591,1.372
2026-05-17,Google,tablet,91,46,289.6434,256.2129,0.5055,3.1829,2.8155,0.3674,1.13
2026-05-17,Organic,desktop,128,61,567.9628,64.8788,0.4766,4.4372,0.5069,3.9303,8.754
2026-05-17,Organic,mobile,256,107,1546.7595,148.9416,0.418,6.042,0.5818,5.4602,10.385
2026-05-17,Organic,tablet,34,15,158.554,19.3647,0.4412,4.6634,0.5696,4.0938,8.188
2026-05-17,Social,desktop,65,20,112.4802,102.977,0.3077,1.7305,1.5843,0.1462,1.092
2026-05-17,Social,mobile,114,32,493.819,207.4931,0.2807,4.3317,1.8201,2.5116,2.38
2026-05-17,Social,tablet,14,1,3.4018,26.8663,0.0714,0.243,1.919,-1.676,0.127
2026-05-18,Bing,desktop,113,37,1772.4495,627.7273,0.3274,15.6854,5.5551,10.1303,2.824
2026-05-18,Bing,mobile,214,74,1233.3223,1091.0548,0.3458,5.7632,5.0984,0.6648,1.13
2026-05-18,Bing,tablet,35,13,314.2449,139.6722,0.3714,8.9784,3.9906,4.9878,2.25
2026-05-18,Google,desktop,319,136,2563.5144,1988.7109,0.4263,8.0361,6.2342,1.8019,1.289
2026-05-18,Google,mobile,559,262,5133.649,3745.3448,0.4687,9.1836,6.7001,2.4835,1.371
2026-05-18,Google,tablet,79,33,515.7293,473.5075,0.4177,6.5282,5.9938,0.5344,1.089
2026-05-18,Organic,desktop,145,64,1711.2124,143.8259,0.4414,11.8015,0.9919,10.8096,11.898
2026-05-18,Organic,mobile,241,106,2961.2834,281.7354,0.4398,12.2875,1.169,11.1185,10.511
2026-05-18,Organic,tablet,41,18,490.2947,41.0411,0.439,11.9584,1.001,10.9574,11.946
2026-05-18,Social,desktop,81,27,879.4155,293.4412,0.3333,10.857,3.6227,7.2343,2.997
2026-05-18,Social,mobile,102,34,513.0848,440.5377,0.3333,5.0302,4.319,0.7112,1.165
2026-05-18,Social,tablet,11,3,32.8438,29.138,0.2727,2.9858,2.6489,0.3369,1.127
2026-05-19,Bing,desktop,101,28,661.4704,466.9784,0.2772,6.5492,4.6235,1.9257,1.416
2026-05-19,Bing,mobile,195,68,814.8613,916.2448,0.3487,4.1788,4.6987,-0.5199,0.889
2026-05-19,Bing,tablet,18,6,195.1841,87.49719999999999,0.3333,10.8436,4.861,5.9826,2.231
2026-05-19,Google,desktop,337,139,2386.4082,2108.2934,0.4125,7.0813,6.2561,0.8252,1.132
2026-05-19,Google,mobile,583,279,6468.1814,3785.604,0.4786,11.0947,6.4933,4.6014,1.709
2026-05-19,Google,tablet,60,20,339.1644,381.8092,0.3333,5.6527,6.3635,-0.7108,0.888
2026-05-19,Organic,desktop,158,62,1397.8876,183.6382,0.3924,8.8474,1.1623,7.6851,7.612
2026-05-19,Organic,mobile,269,110,3025.8813,283.74,0.4089,11.2486,1.0548,10.1938,10.664
2026-05-19,Organic,tablet,36,16,408.87239999999997,37.3454,0.4444,11.3576,1.0374,10.3202,10.948
2026-05-19,Social,desktop,67,16,125.8339,252.921,0.2388,1.8781,3.7749,-1.8968,0.498
2026-05-19,Social,mobile,121,42,677.4263,475.372,0.3471,5.5986,3.9287,1.6699,1.425
2026-05-19,Social,tablet,14,5,128.09969999999998,61.311,0.3571,9.15,4.3794,4.7706,2.089
2026-05-20,Bing,desktop,123,51,1978.0044,619.3604,0.4146,16.0813,5.0355,11.0458,3.194
2026-05-20,Bing,mobile,185,57,868.7823,977.306,0.3081,4.6961,5.2827,-0.5866,0.889
2026-05-20,Bing,tablet,29,6,55.1603,136.7022,0.2069,1.9021,4.7139,-2.8118,0.404
2026-05-20,Google,desktop,303,148,3591.0933,2171.14,0.4884,11.8518,7.1655,4.6863,1.654
2026-05-20,Google,mobile,611,254,7417.4771,4293.9998,0.4157,12.1399,7.0278,5.1121,1.727
2026-05-20,Google,tablet,64,26,333.5989,447.6567,0.4062,5.2125,6.9946,-1.7821,0.745
2026-05-20,Organic,desktop,151,59,1317.5814,167.8013,0.3907,8.7257,1.1113,7.6144,7.852
2026-05-20,Organic,mobile,241,98,2085.3546,284.0293,0.4066,8.6529,1.1785,7.4744,7.342
2026-05-20,Organic,tablet,42,11,223.25029999999998,39.6703,0.2619,5.3155,0.9445,4.371,5.628
2026-05-20,Social,desktop,77,19,328.19010000000003,335.1027,0.2468,4.2622,4.352,-0.0898,0.979
2026-05-20,Social,mobile,110,23,312.9557,417.8213,0.2091,2.8451,3.7984,-0.9533,0.749
2026-05-20,Social,tablet,18,9,158.3108,44.345,0.5,8.795,2.4636,6.3314,3.57
2026-05-21,Bing,desktop,120,40,712.2168,462.3385,0.3333,5.9351,3.8528,2.0823,1.54
2026-05-21,Bing,mobile,192,72,1475.6646,1121.416,0.375,7.6858,5.8407,1.8451,1.316
2026-05-21,Bing,tablet,35,11,326.87289999999996,254.0803,0.3143,9.3392,7.2594,2.0798,1.286
2026-05-21,Google,desktop,301,148,2792.8858,1989.9085,0.4917,9.2787,6.611,2.6677,1.404
2026-05-21,Google,mobile,577,251,5149.3481,3710.7312,0.435,8.9243,6.4311,2.4932,1.388
2026-05-21,Google,tablet,69,32,1000.3163,454.3508,0.4638,14.4973,6.5848,7.9125,2.202
2026-05-21,Organic,desktop,172,78,1366.7211,205.4331,0.4535,7.9461,1.1944,6.7517,6.653
2026-05-21,Organic,mobile,239,97,3239.5883,265.5437,0.4059,13.5548,1.1111,12.4437,12.2
2026-05-21,Organic,tablet,33,18,349.8642,36.9836,0.5455,10.6019,1.1207,9.4812,9.46
2026-05-21,Social,desktop,68,26,1051.6986,237.8812,0.3824,15.4662,3.4983,11.9679,4.421
2026-05-21,Social,mobile,127,41,412.3962,475.5774,0.3228,3.2472,3.7447,-0.4975,0.867
2026-05-21,Social,tablet,28,7,540.4907,127.1882,0.25,19.3032,4.5424,14.7608,4.25
2026-05-22,Bing,desktop,96,32,1073.2216,455.8751,0.3333,11.1794,4.7487,6.4307,2.354
2026-05-22,Bing,mobile,190,73,1489.7154,1018.5295,0.3842,7.8406,5.3607,2.4799,1.463
2026-05-22,Bing,tablet,26,7,49.321799999999996,69.5328,0.2692,1.897,2.6743,-0.7773,0.709
2026-05-22,Google,desktop,349,159,4915.3302,2440.0769,0.4556,14.084,6.9916,7.0924,2.014
2026-05-22,Google,mobile,595,251,5620.8454,4080.9519,0.4218,9.4468,6.8587,2.5881,1.377
2026-05-22,Google,tablet,73,29,388.299,342.0622,0.3973,5.3192,4.6858,0.6334,1.135
2026-05-22,Organic,desktop,140,57,1179.5834,142.36939999999998,0.4071,8.4256,1.0169,7.4087,8.285
2026-05-22,Organic,mobile,255,106,2373.9923,281.9888,0.4157,9.3098,1.1058,8.204,8.419
2026-05-22,Organic,tablet,33,12,101.84140000000001,32.9378,0.3636,3.0861,0.9981,2.088,3.092
2026-05-22,Social,desktop,60,20,546.3205,160.039,0.3333,9.1053,2.6673,6.438,3.414
2026-05-22,Social,mobile,109,25,390.8879,321.4879,0.2294,3.5861,2.9494,0.6367,1.216
2026-05-22,Social,tablet,17,8,126.7378,59.827799999999996,0.4706,7.4552,3.5193,3.9359,2.118
2026-05-23,Bing,desktop,101,30,432.4858,258.8814,0.297,4.282,2.5632,1.7188,1.671
2026-05-23,Bing,mobile,218,81,762.6551,501.5005,0.3716,3.4984,2.3005,1.1979,1.521
2026-05-23,Bing,tablet,19,8,65.0742,56.1049,0.4211,3.425,2.9529,0.4721,1.16
2026-05-23,Google,desktop,352,154,1631.2175,1123.531,0.4375,4.6341,3.1918,1.4423,1.452
2026-05-23,Google,mobile,561,258,2944.352,1754.9003,0.4599,5.2484,3.1282,2.1202,1.678
2026-05-23,Google,tablet,64,27,230.7304,176.5064,0.4219,3.6052,2.7579,0.8473,1.307
2026-05-23,Organic,desktop,141,43,977.557,98.0702,0.305,6.933,0.6955,6.2375,9.968
2026-05-23,Organic,mobile,252,89,1062.2542,134.8145,0.3532,4.2153,0.535,3.6803,7.879
2026-05-23,Organic,tablet,35,14,76.7133,10.5843,0.4,2.1918,0.3024,1.8894,7.248
2026-05-23,Social,desktop,75,20,418.57980000000003,150.7443,0.2667,5.5811,2.0099,3.5712,2.777
2026-05-23,Social,mobile,110,28,394.6925,219.7715,0.2545,3.5881,1.9979,1.5902,1.796
2026-05-23,Social,tablet,10,3,65.7132,15.917399999999999,0.3,6.5713,1.5917,4.9796,4.128
2026-05-24,Bing,desktop,121,51,533.3148,302.8042,0.4215,4.4076,2.5025,1.9051,1.761
2026-05-24,Bing,mobile,191,64,528.0479,365.1214,0.3351,2.7646,1.9116,0.853,1.446
2026-05-24,Bing,tablet,28,14,133.2674,83.6812,0.5,4.7596,2.9886,1.771,1.593
2026-05-24,Google,desktop,310,147,1645.8037,972.2702,0.4742,5.309,3.1364,2.1726,1.693
2026-05-24,Google,mobile,594,285,2816.1319,1724.2197,0.4798,4.741,2.9027,1.8383,1.633
2026-05-24,Google,tablet,81,38,385.5039,244.5717,0.4691,4.7593,3.0194,1.7399,1.576
2026-05-24,Organic,desktop,157,64,760.5337,97.2221,0.4076,4.8442,0.6192,4.225,7.823
2026-05-24,Organic,mobile,269,111,1332.4385,156.8803,0.4126,4.9533,0.5832,4.3701,8.493
2026-05-24,Organic,tablet,27,14,164.93140000000002,17.6463,0.5185,6.1086,0.6536,5.455,9.347
2026-05-24,Social,desktop,69,24,275.8815,129.4298,0.3478,3.9983,1.8758,2.1225,2.132
2026-05-24,Social,mobile,127,33,362.7011,228.7307,0.2598,2.8559,1.801,1.0549,1.586
2026-05-24,Social,tablet,13,4,56.3545,32.6224,0.3077,4.335,2.5094,1.8256,1.727
2026-05-25,Bing,desktop,135,53,836.6251,628.1102999999999,0.3926,6.1972,4.6527,1.5445,1.332
2026-05-25,Bing,mobile,217,63,1263.5913,1187.9462,0.2903,5.823,5.4744,0.3486,1.064
2026-05-25,Bing,tablet,22,5,40.8015,111.2832,0.2273,1.8546,5.0583,-3.2037,0.367
2026-05-25,Google,desktop,342,156,4426.785,2309.4292,0.4561,12.9438,6.7527,6.1911,1.917
2026-05-25,Google,mobile,555,224,5286.3843,3672.6205,0.4036,9.525,6.6173,2.9077,1.439
2026-05-25,Google,tablet,75,36,744.3754,545.1804,0.48,9.925,7.2691,2.6559,1.365
2026-05-25,Organic,desktop,141,54,1442.8156,142.5286,0.383,10.2327,1.0108,9.2219,10.123
2026-05-25,Organic,mobile,241,97,1779.655,272.3716,0.4025,7.3845,1.1302,6.2543,6.534
2026-05-25,Organic,tablet,36,13,219.3464,37.1458,0.3611,6.093,1.0318,5.0612,5.905
2026-05-25,Social,desktop,65,17,438.8017,302.2552,0.2615,6.7508,4.6501,2.1007,1.452
2026-05-25,Social,mobile,130,37,635.985,392.7648,0.2846,4.8922,3.0213,1.8709,1.619
2026-05-25,Social,tablet,14,5,91.5738,63.1893,0.3571,6.541,4.5135,2.0275,1.449
2026-05-26,Bing,desktop,105,47,592.9971,448.7632,0.4476,5.6476,4.2739,1.3737,1.321
2026-05-26,Bing,mobile,229,76,1477.0279,1108.9867,0.3319,6.4499,4.8427,1.6072,1.332
2026-05-26,Bing,tablet,25,8,136.3654,110.3271,0.32,5.4546,4.4131,1.0415,1.236
2026-05-26,Google,desktop,331,137,3625.0372,2388.1748,0.4139,10.9518,7.215,3.7368,1.518
2026-05-26,Google,mobile,543,239,5601.5024,3722.1956999999998,0.4401,10.3158,6.8549,3.4609,1.505
2026-05-26,Google,tablet,74,26,635.9739999999999,528.8616,0.3514,8.5942,7.1468,1.4474,1.203
2026-05-26,Organic,desktop,143,63,1301.4117,180.4824,0.4406,9.1008,1.2621,7.8387,7.211
2026-05-26,Organic,mobile,243,102,2123.4487,269.6583,0.4198,8.7385,1.1097,7.6288,7.875
2026-05-26,Organic,tablet,29,9,270.8778,38.5074,0.3103,9.3406,1.3278,8.0128,7.034
2026-05-26,Social,desktop,53,11,320.3086,233.6609,0.2075,6.0436,4.4087,1.6349,1.371
2026-05-26,Social,mobile,123,40,1533.4644,432.9969,0.3252,12.4672,3.5203,8.9469,3.542
2026-05-26,Social,tablet,14,2,19.8815,27.9392,0.1429,1.4201,1.9957,-0.5756,0.712
2026-05-27,Bing,desktop,125,40,556.3081,526.1298,0.32,4.4505,4.209,0.2415,1.057
2026-05-27,Bing,mobile,192,61,876.0866,925.8515,0.3177,4.563,4.8221,-0.2591,0.946
2026-05-27,Bing,tablet,31,13,263.5906,174.7498,0.4194,8.5029,5.6371,2.8658,1.508
2026-05-27,Google,desktop,387,179,4642.7785,2500.5983,0.4625,11.9968,6.4615,5.5353,1.857
